PRODUCT NAME,Category,IMAGE LINK
Centrum Women 50plus Multi Gummies 80s,Supplements/Vitamins,https://i5.walmartimages.com/seo/Centrum-MultiGummies-Gummy-for-Women-50-Plus-with-Vitamin-D3-B6-and-B12-Multivitamin-Multimineral-Supplement-80-Count_3aee62df-3352-45ea-859d-fb8244548743.aaedfdf0673d1fcc8a592473e98cdb7f.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF
Cerave Acne Control Cleanser 237ml,Cosmetics (Beauty),https://countrymedicalpharmacy.com/wp-content/uploads/2023/04/ceraveacnecontrolcleanser_1200x.webp
Cerave Acne Control Gel,Cosmetics (Beauty),https://www.karastorecosmetics.com/rctupload/2024/10/Cerave-Acne-Control-Gel-2-Salicylic.jpeg
CeraVe AM Facial Lotion 89ml,Cosmetics (Beauty),https://countrymedicalpharmacy.com/wp-content/uploads/2023/04/71J0BtuYB2L-1536x1536.jpg
Cerave Baby Moisturizing Lotion 237ml,Baby Care,https://naturaloilbar.com/wp-content/uploads/2021/02/B4CE44DE-EA4D-4FC5-9AE4-70CA7AA71057.jpeg
Cerave Baby Wash & Shampoo 237ml,Baby Care,https://www.swankybeautygh.com/cdn/shop/files/IMG-7555_500x.webp?v=1725736724
Cerave Blemish Control Cleanser 236ml,Cosmetics (Beauty),"https://static.beautytocare.com/cdn-cgi/image/width=1440,height=1200,f=auto/media/catalog/product//c/e/cerave-blemish-control-cleanser-236ml.jpg"
Cerave Blemish Control Gel 40ml,Cosmetics (Beauty),"https://static.beautytocare.com/cdn-cgi/image/width=1440,height=1200,f=auto/media/catalog/product//c/e/cerave-blemish-control-gel-40ml.jpg"
Cerave Eye Repair Cream 14.2g,Cosmetics (Beauty),https://passioncosmeticsug.com/cdn/shop/files/CeraVe-Eye-Repair-Cream-For-Dark-Circles-Under-Eyes-And-Puffiness-Moisturizing-And-Whitening-Anti-Fine.webp?v=1720705931&width=713
Cerave Facial Moist Lotion Am Spf 30 52ml,Cosmetics (Beauty),"https://static.beautytocare.com/cdn-cgi/image/width=1440,height=1200,f=auto/media/catalog/product//c/e/cerave-facial-moisturising-lotion-spf30-52ml.jpg"
Cerave Facial Moist Lotion Am Spf-50 52ml,Cosmetics (Beauty),https://www.cerave.com.au/-/media/project/loreal/brand-sites/cerave/americas/au/spf-50-pdp-assest/spf-50-au-lg.webp?rev=-1?w=500&hash=BCCDF8E3FC9861D206CB652B5FE330C7
Cerave Facial Moist Lotion Pm 52ml,Cosmetics (Beauty),"https://static.beautytocare.com/cdn-cgi/image/width=1440,height=1200,f=auto/media/catalog/product//c/e/cerave-facial-moisturising-lotion-52ml_2.jpg"
Cerave Facial Moisturizing Kit Am + Pm,Cosmetics (Beauty),https://urbanmakes.com/wp-content/uploads/2023/09/IMG_0857-1.jpeg
Cerave Foaming Cleanser 236ml,Cosmetics (Beauty),https://guardian.com.my/media/wysiwyg/121120791_1.jpeg.jpg?auto=webp&format=pjpg&quality=85
CeraVe Foaming Cleanser 355ml,Cosmetics (Beauty),https://ml3q7m5dyiac.i.optimole.com/w:1080/h:1080/q:mauto/f:best/https://seduction.lk/wp-content/uploads/2023/06/cerave-foaming-facial-cleanser-355ml-srilanka-1-1.png
Cerave Foaming Cleanser 473ml,Cosmetics (Beauty),http://beautymarkedgh.com/cdn/shop/products/Untitleddesign-16_834f85df-38a0-4974-bf56-13e3b6e3578e_1200x1200.png?v=1593191572
Cerave Foaming Facial Cleanser Oil Control 355ml 2s,Cosmetics (Beauty),https://m.media-amazon.com/images/I/61Xf8h25+DL._AC_SY450_.jpg
Cerave Hydrating Cleanser 236ml,Cosmetics (Beauty),"https://static.beautytocare.com/cdn-cgi/image/width=1440,height=1200,f=auto/media/catalog/product//c/e/cerave-hydrating-cleanser-normal-to-dry-skin-236ml_3.jpg"
Cerave Hydrating Cleanser 473ml,Cosmetics (Beauty),https://www.basharacare.com/media/catalog/product/cache/3cc098e4b27cb217d827d288e7852250/b/a/basharacare-cerave-hydrating-cleanser-473ml.jpg
Cerave Hydrating Cream To Foam Cleanser 236ml,Cosmetics (Beauty),https://www.ubuy.com.gh/productimg/?image=aHR0cHM6Ly90YXJnZXQuc2NlbmU3LmNvbS9pcy9pbWFnZS9UYXJnZXQvR1VFU1RfOTgyNTI3NzUtZWM2Mi00M2EyLWI2YzQtYmNkYzBjYjFkNzAyP3dpZD04MDAmYW1wO2hlaT04MDAmYW1wO3FsdD04MCZhbXA7Zm10PXdlYnA.jpg
Cerave Hydrating Foaming Oil Cleanser 473ml,Cosmetics (Beauty),https://static.beautytocare.com/cdn-cgi/image/f=auto/media/catalog/product//c/e/cerave-hydrating-foaming-oil-cleanser.jpg
Cerave Hydrating Hyaluronic Acid Serum 30ml,Cosmetics (Beauty),https://i0.wp.com/thebeautyboxgh.com/wp-content/uploads/2022/06/F7066B4F-CCCF-497C-938A-A42DC1212E8E.jpeg?fit=1500%2C1500&ssl=1
Cerave Moisturising Cream 177ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/71O-PRWhCEL.jpg
Cerave Moisturising Cream 454g,Cosmetics (Beauty),https://static.beautytocare.com/media/catalog/product/c/e/cerave-moisturizing-cream-dry-to-very-dry-skin-454g_1.jpg
Cerave Moisturising Lotion 236ml,Cosmetics (Beauty),"https://static.beautytocare.com/cdn-cgi/image/width=1600,height=1600,f=auto/media/catalog/product//c/e/cerave-moisturizing-lotion-dry-to-very-dry-skin-236ml_1_2_1.jpg"
Cerave Moisturising Lotion 355ml,Cosmetics (Beauty),https://www.cerave.com/-/media/project/loreal/brand-sites/cerave/americas/us/products-v3/daily-moisturizing-lotion/700x875/cerave_daily_moisturizing_lotion_12oz_front-700x875-v2.jpg?rev=c1f482b619984b46bd02512590f52dfc&w=900&hash=1CE688C6849CD2E3CA7FEFB78E0AE598
Cerave Moisturising Lotion 473ml,Cosmetics (Beauty),https://www.cerave.com.au/-/media/project/loreal/brand-sites/cerave/americas/au/new_packshot/moisturising-lotion-lg.jpg?rev=-1
Cerave Oil Control Moisturizing Gel-Cream 52ml,Cosmetics (Beauty),https://i0.wp.com/thebeautyboxgh.com/wp-content/uploads/2025/05/IMG_7189.png?fit=1080%2C1080&ssl=1
Cerave Renewing SA Cleanser (Normal Skin) 237ml,Cosmetics (Beauty),https://vitaminshouse.com/cdn/shop/files/Cerave_Sa_Renewing_Cleanser_For_Normal_Skin_237Ml_-_Vitamins_House-1874300.jpg?v=1745187427
Cerave Renewing Vitamin C Serum 30ml,Cosmetics (Beauty),https://www.theseraphimstore.com/cdn/shop/files/IMG-5725.webp?v=1722690707&width=700
Cerave Resurfacing Retinol Serum 30ml,Cosmetics (Beauty),https://www.cerave.com/-/media/project/loreal/brand-sites/cerave/americas/us/skincare/serums/resurfacing-retinol-serum/retinol/desktop-700x785/retinol-packshot-with-carton-desktop-700x785-v1.jpg?rev=f86170d06b104c3c85818ba712b4140a&w=900&hash=21B1A918C751D662A0023845EA721EB9
CeraVe SA Body Wash Rough & Bumpy 296ml,Toiletries (Personal Hygiene),https://ml3q7m5dyiac.i.optimole.com/w:1080/h:1080/q:mauto/f:best/https://seduction.lk/wp-content/uploads/2023/06/cerave-sa-body-wash-for-rough-bumpy-skin.png
CeraVe SA Renewing Cleanser 473ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/71+0oTcIXoL._AC_SX679_.jpg
Cerave SA Smoothing Cleanser 236ml,Cosmetics (Beauty),https://www.cerave.co.uk/-/media/project/loreal/brand-sites/cerave/emea/uk/products/sa-smoothing-cleanser-236ml/sa-smoothing-cream-pot-340g-3-lg.jpg?rev=-1?w=500&hash=A56543EADBDC2AA891AFD8499F24EDAC
Cetaphil Acne Relief Body Wash 591ml(Acne-Prone Skin),Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/618W32OZezL._SL1500_.jpg
Cetaphil Baby Wash & Shampoo & Lotion 399ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/71l4UXnTuiL._AC_SX679_.jpg
Cetaphil Brightness Refresh Toner 150ml,Cosmetics (Beauty),https://cdn-img.prettylittlething.com/8/f/d/d/8fdda6f142f34e415209cc79151748221e00e5bb_cnf5859_3.jpg?imwidth=400
Cetaphil Brightning Day Protection Spf Cream 50g,Cosmetics (Beauty),https://m.media-amazon.com/images/I/515u+24su6L._SY450_.jpg
Cetaphil Cleansing Bar Soap 3s,Cosmetics (Beauty),https://skinconfidencegh.com/wp-content/uploads/2022/02/CETAPHIL-GENTLE-CLEANSING-BAR-1-1.jpg
Cetaphil Cleansing Bar Soap 6s,Cosmetics (Beauty),https://i5.samsclubimages.com/asr/6ddf69b7-e70d-4e47-a751-36b234ed04a1.ebc679e94869de5856c6dc47f591ab84.jpeg?odnHeight=612&odnWidth=612&odnBg=FFFFFF
Cetaphil Daily Defence Cream Spf 50 50g,Cosmetics (Beauty),https://m.media-amazon.com/images/I/610q+35Gm3L._AC_SX522_.jpg
Cetaphil Daily Defence Moisturizer Spf 50g,Cosmetics (Beauty),https://static.thcdn.com/productimg/300/300/13105755-1755005273877604.jpg
Cetaphil Daily Facial Cleanser 591ml 2s,Cosmetics (Beauty),https://countrymedicalpharmacy.com/wp-content/uploads/2023/04/51g6ME04DL.jpg
Cetaphil Daily Facial Moisturizer 118ml,Cosmetics (Beauty),https://www.cetaphil.com.au/dw/image/v2/BGGN_PRD/on/demandware.static/-/Sites-galderma-au-m-catalog/default/dw62270d10/Australia%20images/Cetaphil-DFM-118ml.png?sw=900&sh=900&sm=fit&q=85
Cetaphil Daily Hydrating Moist Sensitive Skin 88ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/71ETsye+8EL._AC_SX522_.jpg
Cetaphil Daily Hydrating Moisturizer 88ml,Cosmetics (Beauty),"https://static.beautytocare.com/cdn-cgi/image/width=1600,height=1600,f=auto/media/catalog/product//c/e/cetaphil-daily-moisturizer-88ml_2.jpg"
Cetaphil Eczema Daily Soothing Moisturizer,Cosmetics (Beauty),https://i5.walmartimages.com/seo/Cetaphil-Eczema-Restoraderm-Soothing-Moisturizer-for-Dry-Itchy-Skin-Unscented-10-fl-oz_d6ab9245-237b-46ae-b31a-4febf407d2b5.0b4b8715c3afe79206331685bd0ba0a0.jpeg?odnHeight=2000&odnWidth=2000&odnBg=FFFFFF
Cetaphil Exfoliating Cleanser 178ml,Cosmetics (Beauty),https://static.beautytocare.com/cdn-cgi/image/f=auto/media/catalog/product/c/e/cetaphil-gentle-exfoliating-cleanser-178g_2.jpg
Cetaphil Gentle Exfoliating SA Lotion 237ml,Cosmetics (Beauty),"https://cloudinary.images-iherb.com/image/upload/f_auto,q_auto:eco/images/cet/cet53015/y/8.jpg"
Cetaphil Gentle Skin Cleanser 118ml,Cosmetics (Beauty),https://cdn-img.prettylittlething.com/6/8/5/f/685f5113bc808094f3f8fb07518615f21b0aa20a_cnd2325_1.jpg?imwidth=400
Cetaphil Gentle Skin Cleanser 1l,Cosmetics (Beauty),https://m.media-amazon.com/images/I/617V2E4IOcL._AC_SX569_.jpg
Cetaphil Gentle Skin Cleanser 2's,Cosmetics (Beauty),https://i5.walmartimages.com/seo/Cetaphil-Gentle-Skin-Cleanser-Dry-to-Normal-Sensitive-Skin-20-Fl-Oz-2-Pack_70258367-0136-4dd7-af93-2f3513c3eac2.c5e50483f9eee677919ea712b6de1f7b.jpeg
Cetaphil Gentle Skin Cleanser 236ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/61QBs8Lr9jL._AC_SX569_.jpg
Cetaphil Gentle Skin Cleanser 473ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/61HgLhlg6OL._AC_SX569_.jpg
Cetaphil Hydrating Foaming Cream Cleanser 236ml,Cosmetics (Beauty),https://www.cetaphil.in/dw/image/v2/BGGN_PRD/on/demandware.static/-/Sites-galderma-in-m-catalog/en/dw520b7a72/soothing%20cleanser/HFCC/3499320016018_1.jpg?sw=900&sh=900&sm=fit&q=85
Cetaphil Moist Lotion 236ml,Cosmetics (Beauty),https://www.cetaphil-me.com/dw/image/v2/BGGN_PRD/on/demandware.static/-/Sites-galderma-me-m-catalog/default/dw660b8f2d/VIP/Moisturizing%20Lotion/Moisturizing%20Lotion_236ml_3499320007078.png?sw=900&sh=900&sm=fit&q=85
Cetaphil Moist Lotion 473ml,Cosmetics (Beauty),https://urbanmakes.com/wp-content/uploads/2023/08/IMG_9979.jpeg
Cetaphil Moisturising Cream 2s (566g+354g),Cosmetics (Beauty),
Cetaphil Moisturising Cream Tub 450g,Cosmetics (Beauty),http://www.justmylook.com/cdn/shop/files/CET0010_8a4bcbeb-342f-4760-82d9-83297255896c.png?v=1734693451
Cetaphil Moisturising Lotion 591ml 2s,Cosmetics (Beauty),https://countrymedicalpharmacy.com/wp-content/uploads/2023/04/61G-rmcjIIL._AC_SX466_PIbundle-2TopRight00_SH20_.jpg
Cetaphil Oily Skin Cleanser 236ml,Cosmetics (Beauty),https://www.cetaphil-me.com/dw/image/v2/BGGN_PRD/on/demandware.static/-/Sites-galderma-me-m-catalog/default/dwa1ff13cc/VIP/Oily%20Skin%20Cleanser/Oily_Skin_Cleanser_236ml_3499320006507-1.png?sw=900&sh=900&sm=fit&q=85
Cetaphil Oily Skin Cleanser 473ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/61-j8E4Xj6L._AC_SX679_.jpg
Cetaphil Pro Itchy Skin Body Wash 295ml,Toiletries (Personal Hygiene),"https://static.beautytocare.com/cdn-cgi/image/width=1440,height=1200,f=auto/media/catalog/product//c/e/cetaphil-pro-itch-control-body-wash-295ml_1.jpg"
Cetaphil Pro Itchy Skin Moist Lotion 295ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/516bvTP3bNL._AC_SY450_.jpg
Cetaphil Pro Redness Skin Moist Night Cream 50ml,Cosmetics (Beauty),https://www.cetaphil.co.uk/dw/image/v2/BGGN_PRD/on/demandware.static/-/Sites-galderma-uk-m-catalog/default/dwb6c7857e/Pro_redness_prone_day_cream/final/0010s_PRO_Moisturising_Night_Cream_50ml.png?sw=900&sh=900&sm=fit&q=85
Cetaphil Pro Skin Cleansing Facial Wash 236ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/61M3eyOcMUL._AC_SX569_.jpg
Cetaphil Rich Night Cream 50g,Cosmetics (Beauty),https://m.media-amazon.com/images/I/61muO+co02L._AC_SX522_.jpg
Chapstick Classic Original (24sticks/Box),Cosmetics (Beauty),https://m.media-amazon.com/images/I/71AyarlsIeL._SX425_.jpg
Chapstick Lip Balm Cherry (24pcs/Box),Cosmetics (Beauty),https://m.media-amazon.com/images/I/51U52pkUYeL._AC_.jpg
Chapstick Lip Balm Strawberry (24pcs/Box),Cosmetics (Beauty),"https://m.media-amazon.com/images/I/81+xvXckkLL._AC_UF1000,1000_QL80_.jpg"
Chapstick Mix Flav 12s,Cosmetics (Beauty),"https://m.media-amazon.com/images/I/714+5RFC+mL._AC_UF1000,1000_QL80_.jpg"
Charm Spray Starch,Laundry & Cleaning,https://bergengh.com/wp-content/uploads/2021/05/Charm-spay-starch.webp
Chilly Intimate Wash 200ml,Toiletries (Personal Hygiene),https://pictures-ghana.jijistatic.net/54142936_MTUwMC0xMDU4LWQ0MjIyZTA5MjM.webp
Chilly Intimate Wash 300ml,Toiletries (Personal Hygiene),https://www.swankybeautygh.com/cdn/shop/files/IMG-9320_1000x.webp?v=1747997955
Cidal Cleansing Bar 2s (Pink),Cosmetics (Beauty),"https://m.media-amazon.com/images/I/71vI5qMJCIL._AC_UF894,1000_QL80_.jpg"
Cidal Cleansing Bar 2s (Yellow),Cosmetics (Beauty),"https://m.media-amazon.com/images/I/61GMFPl9eYL._AC_SX679_PIbundle-2,TopRight,0,0_SH20_.jpg"
Cidal Liquid Handwash 250ml (Pink),Toiletries (Personal Hygiene),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPQRPLfCa2KdwBJTCE7n-8kx7z0TMVgPH6vQ&s
Cidal Liquid Handwash 250ml (Yellow),Toiletries (Personal Hygiene),https://cidalcare.co.uk/wp-content/uploads/sites/5/2024/03/Cidal_Liquid-Handwash_1500x1500.png
Cif Pureboost Bleach 750ml (All Types),Laundry & Cleaning,https://www.miamland.com/bundles/miamland/images/visuel/8720181281907.webp
Clean & Clear Black Head Cleanser 200ml,Cosmetics (Beauty),https://images.ctfassets.net/os4qrmlr8hsb/1ZeV7Snh6iYljNfP3Hr3UL/ca5a12f7a53657a26b5f4d0c88fff7aa/CLC_3574660123906_EMEA_Blackhead_Clearing_Cleanser_200ML_000.png
Clean & Clear Deep Cleansing Lotion Sensitive 200ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/61xup3wlLxL.jpg
Clean & Clear Exfolating Daily Wash150ml,Toiletries (Personal Hygiene),https://www.beautyexpressgh.com/wp-content/uploads/2019/10/cc-exfoliating-Copy.jpg
Clean & Clear Facial Cleasing Bar,Cosmetics (Beauty),https://m.media-amazon.com/images/I/71MZQ-DdePL._AC_SL1500_.jpg
Clean & Clear Morning Energy 150ml,Cosmetics (Beauty),https://m.media-amazon.com/images/I/71Vzh98VVFS._AC_SX569_.jpg
Clean&Clear Daily Scrub 150ml,Cosmetics (Beauty),https://images.ctfassets.net/os4qrmlr8hsb/5liyajjIacWqBVSGb6ANls/feadd7d8237a6e8b174cdb98df0f666a/CNC_EMEA_UK_Blackhead_Daily_Scrub_2_THUMB.jpg?fm=webp&w=1024
Clearasil Gentle Wash 150ml,Toiletries (Personal Hygiene),https://www.travelpharm.com/uploads/images/products/large/peakpharmacy-clearasil-clearasil-gentle-gel-wash-150ml-1758701367Clearasil-Gentle-Gel-Wash-150ml.jpg
Clearasil Multi-Action Cleansing Wash,Cosmetics (Beauty),https://sohaticare.com/cdn/shop/files/Sohati_393f4155-fc73-4012-bf46-ffc80565951f_580x.progressive.png?v=1711028813
Clearasil Multi-Action Exfoliating Scrub 5 In 1,Cosmetics (Beauty),https://m.media-amazon.com/images/I/71qjvb57FAL._AC_SX569_.jpg
Clearasil Rapid Action Gel Wash 150ml,Toiletries (Personal Hygiene),https://i.ebayimg.com/images/g/EbIAAeSwzRFntCoB/s-l960.webp
Close Up Everfresh Toothpaste (All Types),Toiletries (Personal Hygiene),https://assets.unileversolutions.com/v1/62911507.jpg
Dental Floss (Close Up),Toiletries (Personal Hygiene),https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQKVxwThXKxMNLo7HPqnYj2c-f4Z6DppYudJQ&s
Colgate 0-2y 50ml Toothpaste,Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/61LCk3q+ZNL.jpg
Colgate 2-in-1 Toothpaste & Mouthwash (All Types),Toiletries (Personal Hygiene),https://img.lazcdn.com/g/ff/kf/Sc2cecb1255c84b2485c2fa80578ebd87h.jpg_720x720q80.jpg
Colgate Big Kids Smiles 6+ 50ml,Toiletries (Personal Hygiene),https://bergengh.com/wp-content/uploads/2021/08/colgate-big-kids-smiles-6-years-toothpaste-3.jpg
Colgate Classic Clean Medium (12/Set),Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/812-gdcwI0L._AC_SY679_.jpg
Colgate Cool Stripe 100ml,Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/61Q+1E2ttVL._AC_SX679_.jpg
Colgate Double Action 1s (12/set),Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/51NXymnA7OL._AC_.jpg
Colgate Double Action Charcoal 1s (12/Set),Toiletries (Personal Hygiene),https://countrymedicalpharmacy.com/wp-content/uploads/2023/09/112734.jpg
Colgate Double Action Toothbrush 2pk (12/Set),Toiletries (Personal Hygiene),https://www.davisanddann.com/cdn/shop/products/dd301068_colgate_double_action_toothbrush_medium_twinpack_9d5691e0-2400-42aa-814c-ee8b47b3d80f_500x.jpg?v=1579186324
Colgate Extra Clean Medium (12/Set),Toiletries (Personal Hygiene),"https://m.media-amazon.com/images/I/71dXBRUnvnL._AC_SX569_PIbundle-12,TopRight,0,0_SH20_.jpg"
Colgate First Smile toothpaste 0-2y 50ml,Toiletries (Personal Hygiene),https://gordonsdirect.com/cdn/shop/files/8718951265516.gif?v=1751889571
Colgate Herbal Toothpaste,Toiletries (Personal Hygiene),https://d226b0iufwcjmj.cloudfront.net/product-images/1434/10770306/2472295/large.jpg
Colgate Kids Mild Mint 6-9y 50ml,Toiletries (Personal Hygiene),https://fairwayghana.com/image/cache/catalog/01%20uploads/COLGATE%20KIDS%20TOOTHPASTE%20MILD%20MINT%206-9Y%2050ML-500x500.jpg
Colgate Little Kids Smiles 3+ 50ml,Toiletries (Personal Hygiene),"https://medino-product.imgix.net/colgate-little-kids-smiles-3-years-toothpaste-50ml-2a1c2449a08250a2a17b3296082dfc7dd6c2a2f6ff12c84ca175827d93a7186b.png?h=426&bg=FFF&auto=format,compress,enhance&q=60"
Colgate Max Fresh 100ml (Blue) Toothpaste,Toiletries (Personal Hygiene),"https://m.media-amazon.com/images/I/71pVhH7mmxL._AC_UF894,1000_QL80_.jpg"
Colgate Max Fresh 100ml (Green) Toothpaste,Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/510QKuMuzsL._AC_SL1100_.jpg
Colgate Max White Luminous 100ml,Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/51BRMgC-i0L._AC_SX425_.jpg
Colgate Max White Toothbrush (12/Set),Toiletries (Personal Hygiene),https://www.homewareessentials.co.uk/uploads/Product/medium/5e77d5eb99277aa551c745aa92206e98.jpg
Colgate Max White Toothpaste,Toiletries (Personal Hygiene),https://urbanmakes.com/wp-content/uploads/2024/12/IMG_8242.jpeg
Colgate Maximum Cavity 100ml,Toiletries (Personal Hygiene),https://www.maxmartonline.com/images/thumbs/0007190_colgate-toothpaste-maximum-calcium-regular-100ml_510.jpeg
Colgate Maximum Cavity Protection Toothpaste (Value Pack),Toiletries (Personal Hygiene),https://pxmshare.colgatepalmolive.com/JPEG_1500/Naybuti5wSQwPD1kq4mZ7.jpg
Colgate Mouthwash 250ml (All Types),Toiletries (Personal Hygiene),https://twelvegh.com/img/pharmPImgs/209_1.jpeg
Colgate Mouthwash 500ml (All Types),Toiletries (Personal Hygiene),https://twelvegh.com/img/pharmPImgs/209_1.jpeg
Colgate Mouthwash Plax Cool Mint 250ml,Toiletries (Personal Hygiene),https://www.colgate.ie/content/dam/cp-sites/oral-care/oral-care-center/en-gb/product-detail-pages/mouthwash/plax/plax-cool-mint-mouthwash-packshot-en-gb.jpg
Colgate Mouthwash Plax Soft Mint 250ml,Toiletries (Personal Hygiene),https://melcom.com/media/catalog/product/cache/d0e1b0d5c74d14bfa9f7dd43ec52d082/7/9/79158.jpg
Colgate Optic White Toothpaste (Foreign Pack),Toiletries (Personal Hygiene),https://lemon.sa/image/cache/catalog/pharmacy/products/update-2024/01116814%20%20%20Colgate%20Optic%20White%20Sparkling%20White%20Toothpaste%20--700x700.jpg
Colgate Optic White Toothpaste (Local Pack),Toiletries (Personal Hygiene),https://mma.prnewswire.com/media/804281/Optic_White_Toothpaste_Sparkling_Mint_Colgate_Palmolive.jpg?w=500
Colgate Strawberry Kids Toothpaste 3-5y 50ml,Toiletries (Personal Hygiene),https://www.gosupps.com/media/catalog/product/cache/25/image/1500x/040ec09b1e35df139433887a97daa66f/6/1/61zhhg6QpyL.jpg
Colgate Toothbrush 0-3 Years (12/Set),Toiletries (Personal Hygiene),https://www.diaperyard.com/wp-content/uploads/2024/11/InShot-20230810_165842036-scaled.jpg.webp
Colgate Toothbrush Kids 0-2 Years (12/Set),Toiletries (Personal Hygiene),https://www.homewareessentials.co.uk/uploads/Product/xlarge/fa0db3cfbcf8355a64d2fbfd4c25acd3.jpg
Colgate Toothbrush Kids 2-5yrs (12/Set),Toiletries (Personal Hygiene),https://m.media-amazon.com/images/I/610FHFDAGAL.jpg
Colgate Triple Action Toothbrush (12/Set),Toiletries (Personal Hygiene),"https://m.media-amazon.com/images/I/61kWE+SVB8L._AC_SX679_PIbundle-12,TopRight,0,0_SH20_.jpg"
Colgate Triple Action Toothpaste 75ml,Toiletries (Personal Hygiene),https://digitalcontent.api.tesco.com/v2/media/ghs/1dd10231-f3ca-44fe-8429-6d9f42e6aab9/e9d7b510-10e7-4548-8343-7f10a620ffa5_1663419308.jpeg?h=960&w=960
Colgate White Teeth With Baking Soda T/P,Toiletries (Personal Hygiene),https://epharmadora.com/mediastream/w640/files/products/8fd1cc3ef100d8189a567d52b975de2a.jpg.webp
Colgate Zigzag Charcoal Medium (12/Set),Toiletries (Personal Hygiene),"https://www.concordcashandcarry.com/_uploads/www.concordcashandcarry.com/x9C113030.jpg,qtime=1669724675.pagespeed.ic.QLrgYEMW37.webp"
